"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","standard_cost"
9834,33,2070,2017-07-17,true,Approved,1167.18
9835,86,1879,2017-01-04,false,Approved,464.72
9836,51,953,2017-08-28,true,Approved,1203.40
9837,66,619,2017-07-22,true,Approved,525.33
9838,92,1682,2017-09-09,false,Approved,1259.36
9839,0,3451,2017-12-05,false,Approved,7.21
9840,17,1850,2017-05-17,true,Approved,57.74
9841,35,2430,2017-05-04,false,Approved,154.40
9842,61,2405,2017-03-11,false,Approved,56.93
9843,62,2194,2017-09-07,true,Approved,298.72
9844,52,131,2017-01-16,true,Approved,820.78
9845,40,1764,2017-09-19,false,Approved,874.90
9846,49,1493,2017-03-17,false,Approved,733.58
9847,18,2548,2017-11-30,false,Approved,431.45
9848,69,2654,2017-02-16,true,Approved,594.68
9849,74,1782,2017-03-30,true,Approved,400.91
9850,17,211,2017-06-11,false,Approved,614.80
9851,53,1555,2017-01-09,false,Approved,764.96
9852,15,879,2017-01-04,true,Approved,748.90
9853,34,933,2017-03-22,true,Approved,464.72
9854,35,229,2017-08-18,true,Approved,954.82
9855,7,2441,2017-02-23,false,Approved,1167.18
9856,40,487,2017-08-13,false,Approved,874.90
9857,64,1852,2017-04-17,false,Approved,596.55
9858,36,1139,2017-08-13,false,Approved,507.58
9859,79,1224,2017-07-12,false,Approved,818.01
9860,64,181,2017-10-26,false,Approved,596.55
9861,59,2604,2017-03-24,false,Approved,733.58
9862,65,2657,2017-06-08,true,Approved,778.69
9863,80,1691,2017-03-29,true,Approved,596.55
9864,0,779,2017-03-15,true,Approved,173.18
9865,57,1070,2017-12-16,false,Approved,260.14
9866,66,677,2017-01-12,true,Approved,525.33
9867,1,1971,2017-04-15,true,Approved,954.82
9868,35,1009,2017-11-06,false,Approved,954.82
9869,32,1896,2017-01-26,true,Approved,707.40
9870,92,1353,2017-12-16,false,Approved,1259.36
9871,43,1585,2017-02-08,false,Approved,649.49
9872,89,2940,2017-09-27,true,Approved,57.74
9873,0,808,2017-02-10,true,Approved,376.84
9874,99,37,2017-09-12,false,Approved,1531.42
9875,5,3063,2017-09-29,true,Approved,459.71
9876,54,2276,2017-10-10,false,Approved,13.44
9877,46,1559,2017-05-07,true,Approved,248.82
9878,68,2726,2017-09-25,true,Approved,44.71
9879,40,2141,2017-08-10,false,Approved,598.76
9880,29,1146,2017-10-18,false,Approved,230.09
9881,79,974,2017-07-21,true,Approved,818.01
9882,69,3363,2017-03-05,true,Approved,795.10
9883,63,1453,2017-04-07,true,Approved,762.63
9884,29,3376,2017-08-16,true,Approved,407.54
9885,17,3150,2017-08-07,true,Approved,614.80
9886,86,3131,2017-03-22,false,Approved,125.07
9887,94,1249,2017-05-01,false,Approved,993.66
9888,87,2238,2017-08-11,true,Approved,707.40
9889,14,286,2017-03-13,false,Approved,1234.29
9890,0,237,2017-02-22,true,Approved,136.73
9891,3,1866,2017-08-24,false,Approved,388.92
9892,28,2740,2017-08-13,true,Approved,1082.36
9893,1,1596,2017-07-17,true,Approved,863.95
9894,90,684,2017-11-03,true,Approved,290.41
9895,14,1307,2017-07-30,true,Approved,1105.75
9896,91,3133,2017-07-27,false,Approved,75.26
9897,72,2308,2017-05-31,true,Approved,270.30
9898,32,3136,2017-08-18,true,Approved,211.37
9899,35,397,2017-11-15,true,Approved,154.40
9900,18,1465,2017-09-14,true,Approved,431.45
9901,21,1037,2017-02-21,false,Approved,380.74
9902,51,2183,2017-05-30,true,Approved,1203.40
9903,100,1293,2017-05-05,true,Approved,206.35
9904,90,1922,2017-09-28,true,Approved,507.58
9905,41,2102,2017-02-16,true,Approved,312.74
9906,79,3384,2017-01-25,false,Approved,818.01
9907,74,2322,2017-10-24,true,Approved,400.91
9908,23,1654,2017-02-20,true,Approved,381.10
9909,87,1393,2017-11-30,true,Approved,707.40
9910,61,2680,2017-08-21,true,Approved,56.93
9911,9,1303,2017-01-06,true,Approved,667.40
9912,42,1932,2017-03-27,true,Approved,1610.90
9913,19,3021,2017-10-13,false,Approved,7.21
9914,3,3350,2017-11-22,false,Approved,388.92
9915,10,2857,2017-01-11,true,Approved,363.25
9916,2,3143,2017-11-03,false,Approved,53.62
9917,58,3261,2017-01-11,true,Approved,141.40
9918,5,610,2017-03-15,false,Approved,459.71
9919,90,337,2017-10-25,false,Approved,507.58
9920,0,1744,2017-09-12,false,Approved,53.62
9921,34,2125,2017-07-17,false,Approved,161.60
9922,22,1463,2017-09-11,true,Approved,431.45
9923,25,3388,2017-09-18,true,Approved,829.65
9924,60,2237,2017-04-19,false,Approved,1759.85
9925,62,917,2017-11-25,false,Approved,298.72
9926,86,1086,2017-10-03,false,Approved,125.07
9927,80,1408,2017-12-20,true,Approved,596.55
9928,56,955,2017-10-31,true,Approved,137.90
9929,40,799,2017-12-20,true,Approved,874.90
9930,22,1279,2017-11-08,true,Approved,45.26
9931,97,185,2017-06-09,true,Approved,151.96
9932,2,1489,2017-09-09,false,Approved,53.62
9933,5,549,2017-03-12,true,Approved,459.71
9934,25,2339,2017-07-22,false,Approved,829.65
9935,0,362,2017-04-28,false,Approved,137.90
9936,79,2319,2017-10-01,false,Approved,675.03
9937,15,508,2017-02-13,true,Approved,748.90
9938,94,2111,2017-10-20,false,Approved,993.66
9939,52,2775,2017-01-20,true,Approved,829.51
9940,50,2072,2017-01-16,true,Approved,131.92
9941,48,893,2017-10-16,false,Approved,950.52
9942,79,724,2017-07-23,false,Approved,818.01
9943,74,426,2017-11-01,true,Approved,400.91
9944,71,773,2017-10-19,false,Approved,1105.75
9945,7,514,2017-04-28,false,Approved,234.43
9946,7,720,2017-09-18,true,Approved,234.43
9947,92,1378,2017-07-17,true,Approved,1259.36
9948,37,1322,2017-07-29,false,Approved,248.82
9949,96,1730,2017-01-31,true,Approved,1043.77
9950,86,1959,2017-07-26,true,Approved,125.07
9951,97,149,2017-08-28,false,Approved,151.96
9952,99,2459,2017-08-29,false,Approved,1531.42
9953,86,2686,2017-02-01,false,Approved,125.07
9954,29,2803,2017-04-25,false,Approved,407.54
9955,15,3474,2017-09-10,true,Approved,748.90
9956,96,2254,2017-10-10,true,Approved,1043.77
9957,83,3217,2017-11-08,false,Approved,675.03
9958,64,889,2017-05-05,true,Approved,596.55
9959,48,594,2017-02-11,true,Approved,950.52
9960,89,2064,2017-09-15,false,Approved,57.74
9961,50,2845,2017-04-08,true,Approved,131.92
9962,64,765,2017-11-23,false,Approved,596.55
9963,70,1528,2017-02-22,false,Approved,206.35
9964,82,1004,2017-02-17,true,Approved,829.65
9965,32,1260,2017-10-25,true,Approved,211.37
9966,56,863,2017-10-22,false,Approved,137.90
9967,72,2439,2017-10-24,false,Approved,270.30
9968,46,1123,2017-08-16,false,Approved,74.51
9969,4,2981,2017-08-17,false,Approved,99.59
9970,70,2088,2017-12-11,true,Cancelled,297.43
9971,59,1229,2017-04-23,false,Approved,733.58
9972,0,1637,2017-02-28,false,Approved,151.96
9973,79,2617,2017-08-02,false,Approved,675.03
9974,73,1346,2017-05-14,false,Approved,333.18
9975,90,1469,2017-01-22,true,Approved,290.41
9976,56,2813,2017-03-17,false,Approved,137.90
9977,90,837,2017-07-26,false,Approved,290.41
9978,92,318,2017-01-08,false,Approved,1259.36
9979,3,3470,2017-07-06,true,Approved,388.92
9980,31,1090,2017-10-07,false,Approved,173.18
9981,84,2309,2017-11-07,true,Approved,215.14
9982,92,2916,2017-05-22,false,Approved,1259.36
9983,23,353,2017-04-03,false,Approved,612.88
9984,27,582,2017-07-20,true,Approved,388.72
9985,91,192,2017-05-15,false,Approved,75.26
9986,85,3389,2017-01-01,true,Approved,205.36
9987,56,2565,2017-06-26,false,Approved,137.90
9988,3,853,2017-10-27,true,Approved,388.92
9989,100,1852,2017-05-24,true,Approved,206.35
9990,93,1088,2017-12-01,true,Approved,874.90
9991,96,851,2017-08-10,true,Approved,1043.77
9992,19,874,2017-06-19,true,Approved,7.21
9993,20,1267,2017-07-17,true,Approved,1580.47
9994,82,3455,2017-05-11,true,Approved,689.18
9995,4,2123,2017-05-22,false,Approved,677.48
9996,36,1457,2017-03-03,false,Approved,507.58
9997,43,2268,2017-02-06,true,Approved,649.49
9998,50,3046,2017-03-03,false,Approved,131.92
9999,7,165,2017-04-14,true,Approved,234.43
10000,1,97,2017-01-02,false,Approved,954.82
17471,80,2791,2017-12-07,false,Approved,933.84
17472,36,3360,2017-10-02,true,Approved,507.58
17473,49,2662,2017-07-02,false,Approved,400.13
17474,4,2847,2017-06-09,true,Approved,677.48
17475,92,1209,2017-08-20,true,Approved,260.14
17476,49,1344,2017-11-15,false,Approved,400.13
17477,30,2879,2017-02-17,true,Approved,448.90
17478,72,43,2017-10-10,false,Approved,270.30
17479,14,2494,2017-06-11,true,Approved,1105.75
17480,63,680,2017-12-16,false,Approved,762.63
17481,15,2737,2017-04-23,true,Approved,748.90
17482,13,1926,2017-04-15,false,Approved,826.51
17483,4,2262,2017-10-16,false,Approved,677.48
17484,30,749,2017-08-18,false,Approved,448.90
17485,97,1464,2017-05-12,false,Approved,151.96
17486,61,463,2017-09-10,false,Approved,56.93
17487,26,2960,2017-02-27,false,Approved,762.63
17488,1,2304,2017-07-19,true,Approved,954.82
17489,90,2564,2017-09-04,false,Approved,290.41
17490,17,3057,2017-12-01,true,Approved,614.80
17491,34,3169,2017-06-27,true,Approved,464.72
17492,59,1711,2017-10-31,true,Approved,1259.36
17493,50,437,2017-11-12,true,Approved,131.92
17494,2,2329,2017-12-22,true,Approved,53.62
17495,23,3466,2017-08-25,true,Approved,612.88
17496,23,2822,2017-05-02,true,Approved,612.88
17497,32,2825,2017-07-23,false,Approved,211.37
17498,35,1761,2017-03-29,true,Approved,154.40
17499,86,2178,2017-06-17,true,Approved,125.07
17500,76,1131,2017-03-29,true,Approved,513.85
17501,92,2993,2017-09-04,false,Approved,1259.36
17502,22,2915,2017-09-23,true,Approved,45.26
17503,94,1570,2017-11-27,true,Approved,993.66
17504,56,3151,2017-07-09,false,Approved,137.90
17505,69,3064,2017-05-06,false,Approved,594.68
17506,88,1461,2017-03-04,false,Approved,381.10
17507,27,2275,2017-06-12,true,Approved,154.40
17508,99,372,2017-09-17,false,Approved,770.89
17509,51,53,2017-02-20,true,Approved,1203.40
17510,2,1849,2017-08-16,true,Approved,53.62
17511,79,2008,2017-06-07,false,Approved,818.01
17512,80,2700,2017-08-14,false,Approved,933.84
17513,59,1910,2017-08-20,false,Approved,1259.36
17514,9,253,2017-03-22,false,Cancelled,667.40
17515,92,110,2017-05-22,true,Approved,1259.36
17516,22,355,2017-02-07,false,Approved,45.26
17517,46,1652,2017-04-07,true,Approved,248.82
17518,49,1208,2017-02-07,false,Approved,400.13
17519,3,546,2017-08-05,false,Approved,388.92
17520,91,1706,2017-08-14,true,Approved,513.85
17521,4,3382,2017-01-27,true,Approved,99.59
17522,87,1003,2017-08-05,false,Approved,44.71
17523,36,241,2017-04-30,false,Approved,507.58
17524,16,2515,2017-11-09,false,Approved,1479.11
17525,56,2071,2017-08-05,false,Approved,137.90
17526,53,1851,2017-03-20,false,Approved,101.58
17527,39,2683,2017-05-16,false,Approved,582.48
17528,2,15,2017-01-20,false,Approved,53.62
17529,58,1111,2017-07-05,true,Approved,829.51
17530,45,181,2017-11-10,false,Approved,84.99
17531,35,2324,2017-03-01,true,Approved,154.40
17532,97,2579,2017-05-29,true,Approved,151.96
17533,0,706,2017-09-13,true,Approved,400.13
17534,77,2144,2017-10-21,false,Approved,795.10
17535,0,1210,2017-07-29,true,Approved,
17536,9,3190,2017-07-21,false,Approved,667.40
17537,0,2012,2017-01-15,true,Approved,151.96
17538,1,2640,2017-05-25,false,Approved,954.82
17539,43,655,2017-05-30,true,Approved,649.49
17540,40,1707,2017-05-23,true,Approved,598.76
17541,40,126,2017-12-19,false,Approved,874.90
17542,74,3353,2017-04-01,true,Approved,400.91
17543,34,836,2017-10-19,true,Approved,464.72
17544,79,3237,2017-04-21,false,Approved,818.01
17545,45,2651,2017-12-15,false,Approved,84.99
17546,56,1419,2017-05-03,true,Approved,137.90
17547,57,250,2017-11-29,true,Approved,260.14
17548,30,1055,2017-06-07,true,Approved,448.90
17549,35,2335,2017-09-14,true,Approved,154.40
17550,63,657,2017-07-08,true,Approved,99.59
17551,25,48,2017-04-23,true,Approved,829.65
17552,14,933,2017-07-15,true,Approved,1234.29
17553,71,1224,2017-08-18,false,Approved,1105.75
17554,68,1050,2017-12-04,true,Approved,44.71
17555,60,3468,2017-12-27,false,Approved,1759.85
17556,18,560,2017-11-19,true,Approved,431.45
17557,79,2879,2017-01-05,false,Approved,818.01
17558,79,1512,2017-08-16,false,Approved,675.03
17559,0,3123,2017-01-10,true,Approved,136.73
17560,85,2491,2017-03-09,false,Approved,205.36
17561,88,912,2017-11-20,true,Approved,381.10
17562,20,1992,2017-04-10,true,Approved,1580.47
17563,72,2443,2017-02-17,true,Approved,141.40
17564,22,1451,2017-03-10,true,Approved,45.26
17565,20,1698,2017-05-17,true,Approved,1580.47
17566,63,507,2017-02-04,true,Approved,99.59
17567,82,3404,2017-08-25,false,Approved,689.18
17568,80,2536,2017-08-01,true,Approved,933.84
17569,0,1894,2017-07-20,true,Approved,53.62
17570,96,915,2017-03-21,false,Approved,1043.77
17571,61,1016,2017-03-06,true,Approved,56.93
17572,25,1063,2017-08-24,false,Approved,829.65
17573,48,1776,2017-05-13,false,Approved,950.52
17574,34,605,2017-12-28,false,Approved,464.72
17575,74,1411,2017-11-17,true,Approved,400.91
17576,91,2335,2017-03-15,true,Approved,75.26
17577,86,1613,2017-07-09,true,Approved,125.07
17578,93,2824,2017-01-22,false,Approved,230.09
17579,0,1944,2017-12-25,true,Approved,136.73
17580,100,631,2017-09-23,true,Approved,206.35
17581,66,2248,2017-09-06,true,Approved,525.33
17582,49,1050,2017-09-19,false,Approved,400.13
17583,7,523,2017-05-01,false,Approved,234.43
17584,52,793,2017-08-31,true,Approved,820.78
17585,9,433,2017-12-15,true,Approved,667.40
17586,1,2770,2017-11-27,false,Approved,863.95
17587,0,1993,2017-06-17,false,Approved,137.90
17588,54,1482,2017-08-23,true,Approved,13.44
17589,90,819,2017-07-13,true,Approved,290.41
17590,60,3332,2017-02-26,true,Approved,1759.85
17591,23,2614,2017-05-21,true,Approved,381.10
17592,79,3461,2017-05-22,false,Approved,818.01
17593,64,1678,2017-01-13,false,Approved,1759.85
17594,94,1947,2017-05-20,false,Approved,993.66
17595,10,3016,2017-11-23,false,Approved,333.18
17596,10,1569,2017-11-07,true,Approved,363.25
17597,0,3326,2017-11-05,true,Approved,45.26
17598,81,1670,2017-05-05,true,Approved,521.94
17599,75,2296,2017-11-24,true,Approved,863.95
17600,76,3438,2017-05-23,true,Approved,513.85
17601,0,1440,2017-12-11,false,Approved,290.41
17602,20,3204,2017-11-18,false,Approved,1580.47
17603,0,1005,2017-01-13,false,Approved,270.30
17604,80,2097,2017-01-23,false,Approved,933.84
17605,88,334,2017-08-02,true,Approved,381.10
17606,0,208,2017-01-11,true,Approved,125.07
17607,0,923,2017-01-10,true,Approved,75.26
17608,0,1538,2017-07-07,false,Approved,75.26
17609,13,1641,2017-10-28,true,Approved,589.27
17610,27,661,2017-08-14,false,Approved,154.40
17611,47,3435,2017-02-02,false,Approved,1531.42
17612,65,769,2017-07-16,true,Approved,778.69
17613,89,1384,2017-11-24,false,Approved,57.74
17614,21,1190,2017-09-11,false,Approved,380.74
17615,74,307,2017-03-07,false,Approved,400.91
17616,5,1788,2017-08-16,true,Approved,677.48
17617,67,2289,2017-05-12,true,Approved,376.84
17618,99,3146,2017-04-09,false,Cancelled,770.89
17619,11,2132,2017-03-31,true,Approved,1580.47
17620,98,1976,2017-08-10,true,Approved,215.03
17621,79,709,2017-08-06,false,Approved,818.01
17622,89,445,2017-05-11,true,Approved,57.74
17623,43,3323,2017-06-23,true,Approved,818.01
17624,13,919,2017-06-15,true,Approved,589.27
17625,1,2534,2017-09-13,false,Approved,954.82
17626,0,3265,2017-04-22,false,Approved,388.72
17627,36,598,2017-01-12,true,Approved,74.51
17628,65,992,2017-06-10,false,Approved,778.69
17629,65,953,2017-04-27,true,Approved,778.69
17630,38,669,2017-11-11,false,Approved,826.51
17631,96,1168,2017-09-08,true,Approved,1043.77
17632,12,2820,2017-09-13,false,Approved,161.60
17633,27,2859,2017-12-13,true,Approved,154.40
17634,72,1313,2017-07-17,false,Approved,270.30
17635,34,2939,2017-03-29,false,Approved,464.72
17636,98,1729,2017-09-18,false,Approved,101.58
17637,69,1050,2017-10-11,true,Approved,594.68
17638,11,1822,2017-05-10,true,Approved,764.96
17639,0,13,2017-12-03,true,Approved,297.43
17640,57,719,2017-11-26,true,Approved,260.14
17641,25,2026,2017-06-06,false,Approved,829.65
17642,72,3485,2017-05-29,true,Cancelled,141.40
17643,32,388,2017-11-05,true,Approved,211.37
17644,66,951,2017-01-19,false,Approved,525.33
17645,72,1943,2017-02-06,true,Approved,270.30
17646,74,1588,2017-05-03,false,Approved,950.52
17647,0,1798,2017-04-25,true,Approved,53.62
17648,17,2513,2017-05-28,true,Approved,614.80
17649,0,637,2017-12-23,true,Approved,173.18
17650,52,3240,2017-09-25,true,Approved,829.51
17651,14,2740,2017-08-07,false,Approved,1234.29
17652,76,1998,2017-04-07,false,Approved,1043.77
17653,86,2942,2017-11-05,false,Approved,464.72
17654,69,578,2017-04-29,true,Approved,795.10
17655,26,1782,2017-10-10,true,Approved,762.63
17656,50,1651,2017-02-18,false,Approved,131.92
17657,6,2835,2017-05-16,false,Approved,136.73
17658,34,552,2017-03-01,false,Approved,161.60
17659,65,2464,2017-06-22,false,Approved,778.69
17660,12,1837,2017-04-01,true,Approved,161.60
17661,54,1647,2017-06-16,false,Approved,778.69
17662,59,2268,2017-02-17,false,Approved,733.58
17663,82,1094,2017-03-12,false,Approved,829.65
17664,39,2289,2017-11-01,false,Approved,582.48
17665,50,3240,2017-09-17,false,Approved,131.92
17666,3,48,2017-02-06,false,Approved,388.92
17667,12,1042,2017-11-25,false,Approved,709.48
17668,8,2469,2017-06-19,true,Approved,1516.13
17669,8,130,2017-10-15,false,Approved,1516.13
17670,55,2269,2017-11-09,false,Approved,598.76
17671,46,2470,2017-12-18,true,Approved,74.51
17672,55,1542,2017-05-29,false,Approved,598.76
17673,6,1784,2017-06-04,false,Approved,136.73
17674,41,440,2017-08-18,false,Approved,312.74
17675,43,1133,2017-07-02,true,Approved,649.49
17676,92,1848,2017-11-18,true,Approved,1259.36
17677,74,230,2017-09-23,true,Approved,950.52
17678,0,1323,2017-09-22,false,Approved,53.62
17679,33,3454,2017-09-06,true,Approved,1167.18
17680,94,1389,2017-10-07,true,Approved,993.66
17681,62,2985,2017-04-07,false,Approved,298.72
17682,12,3219,2017-05-17,true,Approved,161.60
17683,30,445,2017-07-19,false,Approved,448.90
17684,46,135,2017-02-23,false,Approved,74.51
17685,33,3330,2017-02-16,false,Approved,1167.18
17686,99,984,2017-11-04,false,Approved,770.89
17687,90,241,2017-11-13,true,Approved,290.41
17688,23,2210,2017-07-02,false,Approved,381.10
17689,56,2889,2017-09-16,false,Approved,137.90
17690,0,449,2017-03-05,true,Approved,136.73
17691,84,562,2017-08-31,false,Approved,215.14
17692,6,2608,2017-04-22,false,Approved,136.73
17693,18,1078,2017-12-12,false,Approved,431.45
17694,60,1202,2017-08-24,true,Approved,1759.85
17695,17,59,2017-12-08,false,Approved,57.74
17696,76,2875,2017-07-28,false,Approved,1043.77
17697,31,1721,2017-12-08,true,Approved,205.36
17698,98,23,2017-05-16,false,Approved,101.58
17699,51,1547,2017-07-09,true,Approved,1203.40
17700,12,3369,2017-04-24,true,Approved,161.60
17701,21,39,2017-10-06,true,Approved,380.74
17702,3,3368,2017-10-04,true,Approved,388.92
17703,79,1107,2017-04-30,true,Approved,675.03
17704,12,1631,2017-04-02,false,Approved,161.60
17705,10,1172,2017-11-16,true,Approved,363.25
17706,70,2403,2017-05-29,true,Cancelled,297.43
17707,87,3088,2017-04-29,false,Approved,707.40
17708,52,3136,2017-02-02,true,Approved,829.51
17709,50,50,2017-01-17,false,Approved,131.92
17710,49,1933,2017-09-16,true,Approved,400.13
17711,13,2611,2017-09-23,false,Approved,589.27
17712,90,1114,2017-06-04,false,Approved,290.41
17713,49,677,2017-04-10,true,Approved,400.13
17714,80,3377,2017-04-05,true,Approved,933.84
17715,67,3211,2017-11-25,true,Approved,380.74
17716,13,1353,2017-04-25,false,Approved,589.27
17717,43,1664,2017-11-18,false,Approved,649.49
17718,3,2723,2017-07-25,false,Approved,388.92
17719,82,975,2017-08-28,true,Approved,689.18
17720,0,3447,2017-05-05,true,Approved,312.74
17721,30,1968,2017-07-24,true,Approved,448.90
17722,49,820,2017-12-27,false,Approved,733.58
17723,61,3122,2017-03-02,true,Approved,521.94
17724,62,2251,2017-06-29,false,Approved,614.80
17725,86,2607,2017-08-12,true,Approved,125.07
17726,12,1507,2017-12-14,false,Approved,709.48
17727,0,1136,2017-08-07,false,Approved,45.26
17728,35,1909,2017-07-30,false,Approved,154.40
17729,54,3191,2017-04-11,false,Approved,13.44
17730,13,1273,2017-09-08,false,Approved,589.27
17731,24,3331,2017-01-18,true,Approved,820.78
17732,91,3302,2017-12-10,true,Approved,75.26
17733,40,2615,2017-04-20,false,Approved,874.90
17734,27,2345,2017-11-06,false,Approved,388.72
17735,11,868,2017-07-20,false,Approved,764.96
17736,41,1122,2017-03-24,true,Approved,312.74
17737,10,3013,2017-04-02,false,Approved,333.18
17738,74,252,2017-05-02,true,Approved,400.91
17739,93,2425,2017-05-23,false,Approved,230.09
17740,82,2241,2017-05-03,false,Approved,829.65
17741,35,2551,2017-04-08,true,Approved,154.40
17742,26,433,2017-02-19,true,Approved,762.63
17743,82,733,2017-05-16,false,Approved,689.18
17744,64,3387,2017-07-11,true,Approved,596.55
17745,60,2076,2017-12-11,true,Approved,1759.85
17746,0,136,2017-07-16,true,Approved,136.73
17747,1,3051,2017-08-12,false,Approved,954.82
17748,71,830,2017-06-10,true,Approved,1105.75
17749,0,228,2017-05-01,false,Approved,131.92
17750,56,953,2017-10-13,true,Approved,137.90
17751,66,491,2017-03-30,true,Approved,525.33
17752,90,752,2017-11-17,false,Approved,507.58
17753,76,2121,2017-05-04,true,Approved,513.85
17754,62,587,2017-09-17,false,Approved,298.72
17755,42,236,2017-12-24,true,Approved,1610.90
17756,46,1803,2017-08-31,true,Approved,74.51
17757,41,1996,2017-05-13,true,Approved,312.74
17758,36,3144,2017-08-01,true,Approved,507.58
17759,36,2654,2017-03-09,false,Approved,507.58
17760,88,2566,2017-01-31,true,Approved,381.10
17761,0,1817,2017-06-24,true,Approved,75.26
17762,91,2008,2017-04-08,false,Approved,75.26
17763,92,13,2017-01-06,false,Approved,260.14
17764,49,1646,2017-12-04,true,Approved,400.13
17765,0,2888,2017-03-08,true,Approved,298.72
17766,31,325,2017-08-19,true,Approved,173.18
17767,53,2914,2017-04-20,false,Approved,101.58
17768,0,168,2017-03-13,false,Approved,
17769,47,3269,2017-04-12,true,Approved,1531.42
17770,74,2907,2017-01-18,true,Approved,950.52
17771,66,142,2017-08-26,false,Approved,525.33
17772,19,1047,2017-10-08,false,Approved,7.21
17773,32,3186,2017-12-11,false,Approved,211.37
17774,70,199,2017-02-06,true,Approved,297.43
17775,2,1745,2017-07-16,true,Approved,53.62
17776,73,401,2017-03-05,false,Approved,333.18
17777,0,551,2017-07-31,false,Approved,312.74
17778,41,84,2017-06-04,false,Approved,312.74
17779,26,2304,2017-05-18,false,Approved,762.63
17780,59,2574,2017-03-23,true,Approved,733.58
17781,53,1482,2017-10-10,false,Approved,101.58
17782,30,1087,2017-02-26,false,Approved,448.90
17783,7,2200,2017-04-20,true,Approved,234.43
17784,61,1673,2017-08-19,true,Approved,56.93
17785,33,981,2017-05-25,false,Approved,1167.18
17786,0,1875,2017-02-15,false,Approved,53.62
17787,85,2833,2017-12-14,false,Approved,205.36
17788,85,2678,2017-01-31,false,Approved,205.36
17789,6,342,2017-09-09,false,Approved,448.90
17790,13,1049,2017-05-28,false,Approved,589.27
17791,22,1798,2017-10-12,false,Approved,431.45
17792,39,2346,2017-07-16,false,Approved,582.48
17793,79,800,2017-02-28,false,Approved,818.01
17794,5,315,2017-03-20,true,Approved,459.71
17795,64,1752,2017-12-02,true,Approved,596.55
17796,6,2236,2017-11-11,false,Approved,136.73
17797,2,2372,2017-09-14,false,Approved,53.62
17798,77,3331,2017-07-09,false,Approved,795.10
17799,48,1473,2017-06-20,true,Approved,950.52
17800,86,309,2017-12-21,true,Approved,125.07
17801,69,219,2017-04-16,true,Approved,594.68
17802,36,532,2017-11-03,true,Approved,507.58
17803,94,3185,2017-05-22,false,Approved,993.66
17804,74,421,2017-02-28,false,Approved,400.91
17805,3,2139,2017-03-26,true,Approved,388.92
17806,3,3032,2017-07-01,true,Approved,388.92
17807,21,1908,2017-06-29,true,Approved,363.25
17808,96,34,2017-04-10,true,Approved,1043.77
17809,21,2280,2017-12-06,true,Approved,380.74
17810,92,1845,2017-05-07,false,Approved,1259.36
17811,27,1835,2017-11-25,true,Approved,388.72
17812,89,385,2017-05-28,false,Approved,582.48
17813,59,1652,2017-04-11,true,Approved,1259.36
17814,69,1054,2017-05-16,true,Approved,594.68
17815,85,220,2017-05-22,false,Approved,400.91
17816,62,3341,2017-11-11,false,Approved,298.72
17817,71,207,2017-01-03,false,Approved,1105.75
17818,9,197,2017-07-17,true,Approved,1082.36
17819,23,219,2017-03-08,false,Approved,612.88
17820,89,3197,2017-12-27,false,Approved,582.48
17821,58,346,2017-09-08,true,Approved,141.40
17822,45,3338,2017-12-26,false,Approved,84.99
17823,0,1480,2017-07-25,true,Approved,298.72
17824,61,402,2017-05-05,true,Approved,56.93
17825,0,714,2017-08-10,true,Approved,270.30
17826,78,25,2017-12-25,true,Approved,709.48
17827,40,151,2017-08-15,true,Approved,874.90
17828,34,2361,2017-05-30,true,Approved,161.60
17829,12,357,2017-12-15,false,Approved,161.60
17830,90,2230,2017-04-25,true,Approved,290.41
17831,52,2080,2017-03-08,true,Approved,820.78
17832,24,285,2017-03-19,false,Approved,820.78
17833,63,2565,2017-06-13,false,Approved,99.59
17834,45,713,2017-04-07,false,Approved,84.99
17835,81,1690,2017-05-16,true,Approved,521.94
17836,43,814,2017-07-22,false,Approved,649.49
17837,85,1326,2017-06-26,true,Approved,205.36
17838,31,3362,2017-10-05,true,Approved,173.18
17839,57,642,2017-01-01,false,Approved,260.14
17840,84,1797,2017-05-13,true,Approved,215.14
17841,5,3237,2017-04-27,true,Approved,459.71
17842,81,1678,2017-02-07,true,Approved,649.49
17843,100,2949,2017-11-15,true,Approved,206.35
17844,49,792,2017-04-03,true,Approved,733.58
17845,53,3473,2017-05-19,false,Approved,101.58
17846,61,1769,2017-02-12,true,Approved,56.93
17847,21,127,2017-06-07,true,Approved,380.74
17848,72,800,2017-10-03,false,Approved,270.30
17849,40,2890,2017-07-28,true,Cancelled,874.90
17850,71,1824,2017-08-21,true,Approved,1105.75
17851,79,709,2017-07-12,false,Approved,818.01
17852,5,934,2017-04-23,false,Approved,459.71
17853,60,2686,2017-01-19,true,Approved,1759.85
17854,82,1745,2017-09-14,true,Approved,689.18
17855,0,907,2017-06-26,false,Approved,56.93
17856,48,340,2017-06-13,false,Approved,950.52
17857,0,1107,2017-01-31,false,Approved,215.03
17858,64,768,2017-12-23,true,Approved,596.55
17859,45,3052,2017-02-23,false,Approved,84.99
17860,11,2615,2017-07-26,false,Approved,764.96
17861,75,1535,2017-09-17,false,Approved,863.95
17862,61,3458,2017-05-11,false,Approved,521.94
17863,96,1428,2017-01-16,true,Approved,993.66
17864,33,2094,2017-08-18,true,Approved,1167.18
17865,7,1631,2017-05-12,true,Approved,234.43
